,content_id,content,guide,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
26,481850,재미있다 기억 있다 방 린 썸녀 하다 탈출 실패 같다 긴가민가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,485231,그냥 소소 재즈 바 같다 인테리어,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,477712,문제 풀이 내놓다 에피타이져 후 디저트 먹다 나오다 느낌 그나마 코드 좋다 방 탈 이다 첫 방 이다 모르다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,470627,마지막 장치 아쉽다 재밌다 잘 만드다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
30,466134,평점 낮다 드리다 정말 재밌다 테마 이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,543633,인 원초 재미 가지다 탈옥 테마 근데 제법 웃기다 구석 있다 그리고 조도 상당히 낮다,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,540771,한 문제 크다 절다 남다 테마 손목 조금 아프다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,540268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,540260,처음 순서 꼬이다 헤매다 그 이후 무난,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,513964,인 초반 어렵다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,510427,손목 너무 아프다 굳이 그렇다 하다 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,512192,초반 조금 빡세다 그 이후 무난 같다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,494950,인 대략 남다 흙 풀 길 이다 가격 비싸다 이다 좋다 평점 못 주다 오랜만 세대 체험 나 절다 다 이다 그 모든 일어나다 이다 이거 스다 나비 효과 멍청 서다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,471167,이것 끝 이다 하다 끝나다 장치 문제 시간 끌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
40,447144,두 문제 쉽다 힌트,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,514191,이다 귀엽다 판타지 테마 세대 맛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,505545,어린이 콜라 보 테마 이다 모르다 가다 중간 당황 그래도 웃기다 귀엽다 테마 이다 생각 많이 헤매다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,497898,생각 괜찮다 아이 함께 하다 조금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,497880,나레이션 진짜 길다 평범,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,493226,이다 어린이 테마파크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,480052,인 쉽다 귀엽다 재밌다 나 취향,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,478582,테마 진행 방식 좀 어질어질 웃기다 디지 줄 이런 테마 있다 지금 비슷 류 꽃길 나오다 있다 아니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,471844,생각 재밌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,470219,인 나레이션 너무 길다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,434217,이다 귀엽다 하다 오그라들다 아동 테마,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,457809,문제 많다 재미 있다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,455899,삑 딱 쾅 미치다 심장 아파오 그리고,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,452167,인 파다 생각 규모 작다 머리 많이 부딪히다 공복 가다 그 문제 힘들다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
54,452029,삑 딱 쾅 인테리어 볼륨 작다 근데 잘 꾸미다 소리 영화 따오다 같다 그래서 그렇다 퀄리티 좋다 문제 쉽다 마지막 특정 문제,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
55,446935,직원 친절 너무 쉽다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,442582,설마 이렇게 풀다 하다 문제 아직 기억 나다 기대 재미있다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,442432,꽤 넓다 좋다 한 자 더 잘 알다 더 빨리 풀다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,435227,듣다 삑 딱 쾅 심하다 원 계속 흠칫 대다 골 아프다 안 그렇다 춥다 건조 목 아프다 생각 인테리어 좋다 재밌다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,434277,볼륨 작다 인테리어 좋다 장치 오류,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
60,434189,이다 인테리어 신경 쓰다 어처구니 없다 웃음 나다 엔딩 있다 괜찮다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,468618,무난하다 세대 공테 삑딱꽝 주의,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,459569,세대 공테 이다 하다 처음 그 구간 시도 정말 천재 이다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,464866,모든 공 테 그렇다 좋다 쫄과 같이 가다 너무 즐겁다 처음 공 테 공 테 이다 쫄들 반응 보다 너무 재미있다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
64,457811,생각 무섭다 탱 구간,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,457689,이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,452168,인팟 적다 가다 재밌다 쫄다 가다 괜찮다 쫄탱 있다 있다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,442583,생애 첫 공 테 이다 4탱 가다 보호 받다 그렇다 생각 덜 무섭다 노후 조금 아쉽다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
68,440108,세대 이다 하다 기대 안 하다 생각 몹시 만족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,430589,이다 최소 인 이다 그만큼 넓다 깔끔 하다 나오다 좋다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,430460,인 엄청 대단 무어 이다 있다 깔끔 무난히 괜찮다 변쫄 탱 쫄탱 구성 가다 서로 탱 구간 가다 가위바위보 가다 너무 웃기다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,513484,이다 문제 풀 하다 코드 케이 특유 삑탕쿵이 있다 어렵다 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,506737,처음 좀 헤매다 적응 금방금방 풀리다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,510296,힌트 사용 분하다 동생 군대 가다 전 재밌다 쉽다 이인 방 세포 테마 추천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,490641,인 이거 은근 스릴러 빙자 공테 역시 코케 삐딱 쿵 많다 인테리어 그럭저럭 힌트 진짜 너무 아깝다 스토리 잘 모르다,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,490640,인 볼륨 작다 전형 이다 세대 문제 약 공 혹은 스릴러,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
77,485041,인 의외로 스릴 넘치다 결말 살짝 띠다 이다 코드 케이 강남 재미있다 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,475183,인 재밌다 너무 짧다 아쉽다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
79,473477,인 친구 동네 밖 나가다 처음 하다 테마 맨날 동네 방 탈 하다 하다 너무 쉽다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,463953,다른 예약 직원 하다 어렵다 이 테마 변경 공포 이다 모르다 하다 너무 무섭다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,441836,미금역 킹찰력 있다 누구 쉽다 푸다 있다 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,536891,너무 무난하다 인테리어 특색 딱히 없다 기억 크다 안 남다 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,517876,인테리어 괜찮다 문제 그렇다 뭐 이다 하다 내내 재밌다 기억 없다 테마,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
84,510818,병렬 테마 세팅 실수 효과 굉장 모니터링 아쉽다 직원 빠르다 사과 대처 기분 나쁘다 그러다 다만 시간 측정 아쉬움 대략 정도 허비 같다 추가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
85,510352,셋팅 오류 있다 까먹다 원래 탈출 남다 시간,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
86,487685,인 코드 케이 몇 하다 쉽다 푸다 있다 문제 세대 매력 재밌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,477185,난이도 쉽다 편 공포 전혀 없다 활동 힐 신고 플레이 가능 스토리 만족도 하다 문항 수 적당 인테리어 몰입 안 인테리어 이다 난이도 적당 입문 추천 방 린 추천 테마 커플 추천 테마,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
88,466293,인 세팅 오류 동안 뻘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
89,460493,인 재밋다 코드케이 항상 어느 정도 이상 재미 주다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,448487,딱캣빵 이다 갓 문제 몇 나 풀다 넘모조코 코케 스케일 별로 안 크다 하다 테마 강남 시간 붕 뜨다 때 하다 적절 근데 방리 권장 다른 좋다 꽃길 테마 많다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
91,442584,혼방 가다 가다 이러다 나오다 옆방 비명 소리 생생하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,478583,재미 정도 이다 진짜 미치다 이다 하다 충격 이다 무어 이다 발견 제작자 감동 받다 줌 진짜 이거 해내다 그 시절 가히 충격 이다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,475323,코드 케이 제일 어렵다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,471845,생각 하다 재밌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,471397,랑 한 테마 입문 처음 테마 이다 입문자 충분히 흥미 느끼다 문제 난이도 장치 이다 기술자들 이다 테마 이름 처음 들어가다 전 가방 테마 진행 위하다 들다 개 재밌다,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
96,452784,인 뚝 깨다 문제 열 받다,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,435226,생각 이것저것 있다 괜찮다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,434564,플레이 당시 재밌다 지금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,434099,이다 코드 이 가장 괜찮다 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,427522,이다 코드 케이 기술 어디 이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,427521,이다 어지럽다 세대 맛 농후,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,550725,인 쫄이다 가다 살짝 무섭다 일행 탱캐리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,532164,코드 케이 강남점 제일 어렵다 테마 이다 하다 그렇다 정도 아니다 문제 자체 이 과 베이스 이다 그렇다 또 문제 이 과 아니다 애매 부분 있다 힌트 사용 뚝 깨 문제 있다,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,504405,인 문과 힘들다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,498388,인 또 배우다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,497213,인 달달하다 코드 케이 맛 호호 재밌다 중독,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,466289,크다 반전 없삼 수헬리베붕탄질산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,461493,이다 대체 몰,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,439565,이다 지문 하다 좀 착실하다 해보다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,434118,계산 문제 살짝 귀찮다 문제 있다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,434091,이다 사전 지식 따르다 시간 차이 나다 있다 문제 문제 깔끔,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,442586,키 이런 이다 하다 느끼다 테마 선택 엔딩 이다 신기,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,442422,쉽다 잘 만드다 테마 인테리어 상당히 예쁘다 좋다 실내 이 정도 하다 진짜 잘 하다 생각 문제 어렵다 영업 좋다 활동 조금 있다 치마 비추다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,440117,한 문제 좀 어렵다 같다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,439056,가까이 남다 인테리어 아기자기 귀엽다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,431192,무난 생각 쉽다 같다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,430484,처음 나오다 때 기준으료 이 정도 이다 엄청나다 같다 현재 그냥 그렇다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,428963,너무 예쁘다 특히 외국인 오다 때 좋다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,427922,인 생각 많이 우왕좌왕 자세히 보다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,427566,방 이다 쉽다 스토리 재밌다 인테리어 좋다 입문 좋다 문제 쉽다 척척 풀리다 역시 키이스 잘 꾸미다,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,427461,방 탈출 귀엽다 스토리 흡수력 있다 연출 혼방 어렵다 있다 문제 있다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,434547,인테리어 예쁘다 근데 장치 노후 분명 받다 못 받다 모 이다 하다 부분 잇다 시간 막 신경 쓰다 스탈 아니다 앗다 시간 예민하다 열리다 곳 마구 뒤지다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
123,433134,새렁 그런 모르다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,433132,인 당싄언 사랑얼 하거 읬나여,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,428690,인 혼방 이다 더 몰입 쫌 훌쩍거리다 기대 크다 안 하다 가다 테마 이다 생각 더 좋다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,428628,인 스토리 정말 중요 테마 감성 테마 별로 안 좋아하다 이거 재밌다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,428492,인 너무 감동 이다 나 독 두 하다 너무 힘들다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,427577,방 이다 문제 정말 쉽다 방 수 정말 적다 스토리 좋다 어디 이다 약간 아쉽다 느낌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
129,427472,방 탈출 첫 힌트 탈출 스토리 감동 이다 문제 너무 쉽다 아쉽다 느낌 들다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,427239,쉽다 이다 역시 방린 어렵다 그래도 힌트 쓰다 탈출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,424904,금 인플 문제 엄청 쉽다 너무 쉽다 노 힌트 반가 죽 테마 따뜻하다 훈훈하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,442588,당시 정말 박 테마 같이 가다 지인 매우 즐거워하다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,441363,어렵다 진짜 탄광 느낌 낭 낭 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,434546,중간 너무 재밋옷 넘 재밌다 한 더 하다 역시 키이스 장치 맛 집,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,431707,볼륨 생각 작다 박 재밌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
136,431355,이다 악플 노노 장치 재밌다 영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
137,428961,요즘 더 볼륨 크다 곳 많다 처음 나오다 때 역대 급 볼륨 방 이다 스토리 재밌다 인테리어 말 없다,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
138,428311,조도 낮다 나 문제 어렵다 일행 다 풀다 나 업히다 하지만 재밌다 만족,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,427739,장치 정말 재밌다 교훈 이다 스토리 돋보이다 어떤 장치 너무 좋다 한 더 하다 오다 아쉽다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,427451,인 방 탈출 이것,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,426869,키이스케이프 전성기 열다 테마 아니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,449970,인 볼륨 작다 인테리어 예쁘다 키 감성 나레이션 많다 은근 호불호 갈리다 힌트 쓰다 어렵다 문제 킬링 포인트 이다 후반부 문제 기억 남다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
143,442625,의외로 털리다 테마 인테리어 좋다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,435874,지금 가장 천천히 플레이 어쩌다 없다 너무나 쉽다 난이도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,435862,이자카야 가다 감성 테마 이다 문제 난이도 막 어렵다 거지 같다 문제 있다 힌트 쓰다 너무 아쉽다 이제 겨우 방 이다 슬슬 테마 어떤 난이도 나오다 알다 같다 꽃길 풀다 조금 구분 가능 나 자신 대견하다 방 때 파티 룰루리,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,435349,이다 관찰력 인하다 힌트 무난 무난 잔잔 바리 마키,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,428962,분위기 이쁘다 마지막 특이 연출 탈출 법 있다 메리트 이다 메리트 이다,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,427352,인 딱 이자카야 느낌 이다 이다 장소 구현 좋다 올라가다 힘들다 무난 무 나다 감테,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
